snapshot_date,model_family,body,model_year,asking_price_usd,mileage_miles,currency,location,seller_type,listing_title,listing_url,source,vin_or_stock,exterior_color,interior_color,notes
2026-09-15,SV,spider,2016,1199989,4924,USD,"Johnson Creek, WI, USA",dealer,2016 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/94a56859-b20b-4a57-aa90-fc97fed9fcb3/,Cars.com,ZHWUT3ZD1GLA05193,white,Nero Cosmus,Cars.com search results; exact miles from Cars.com JSON: 4924; seller:Kearns Motor Car Co.; stock:Used; exterior color: white; also listed on CarGurus @ $1200478
2026-09-15,SV,spider,2017,1499989,930,USD,"Johnson Creek, WI, USA",dealer,2017 Lamborghini Aventador LP750-4 Superveloce,https://www.cars.com/vehicledetail/e1de2118-fc38-4603-983d-0034fc034805/,Cars.com,ZHWUT3ZD9HLA05329,black,Nero Ade,Cars.com search results; exact miles from Cars.com JSON: 930; seller:Kearns Motor Car Co.; stock:Used; exterior color: black; also listed on CarGurus @ $1500478
2026-09-15,SVJ,coupe,2019,930353,20528,USD,"Joliet, IL",dealer,2019 Lamborghini Aventador,https://www.cargurus.com/details/451333733,CarGurus,ZHWUM6ZD0KLA08111,Grigio Telesto Pearl,NERO COSMUS,Stock # 10601; trim: LP 770-4 SVJ Coupe AWD; exterior color: Grigio Telesto Pearl; interior color: NERO COSMUS
2026-09-15,SVJ,coupe,2019,999700,,USD,"Rock Hill, South Carolina, USA",dealer,2019 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2019-lamborghini-aventador-lp770-4-svj-zhwum6zd5kl-4D3eJxp/,Classic.com,,,,Classic.com asterisk asking; 4k mi displayed; mileage blank (rounded Nk mi); seller:Chicago Motor Cars
2026-09-15,SVJ,coupe,2019,1100700,,USD,"Rock Hill, South Carolina, USA",dealer,2019 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2019-lamborghini-aventador-lp770-4-svj-zhwum6zd6kl-nQZqxZW/,Classic.com,,,,Classic.com asterisk asking; 9k mi displayed; mileage blank (rounded Nk mi); seller:Chicago Motor Cars
2026-09-15,SVJ,coupe,2020,1187581,7316,USD,"Tampa, FL",dealer,2020 Lamborghini Aventador,https://www.cargurus.com/details/454516748,CarGurus,ZHWUM6ZD1LLA09320,,,Stock # A09320; trim: LP 770-4 SVJ Coupe AWD
2026-09-15,SVJ,coupe,2020,1199996,,USD,"Charlotte, North Carolina, USA",dealer,2020 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2020-lamborghini-aventador-lp770-4-svj-zhwum6zd2ll-pE16bJp/,Classic.com,,,,Classic.com asterisk asking; 8k mi displayed; mileage blank (rounded Nk mi); seller:McLaren Charlotte
2026-09-15,SVJ,coupe,2019,1200494,13987,USD,"Saint Louis, MO",dealer,2019 Lamborghini Aventador,https://www.cargurus.com/details/453202204,CarGurus,ZHWUM6ZD5KLA08542,Blue,Black,Stock # RP 8527; trim: LP 770-4 SVJ Coupe AWD; exterior color: Blue; interior color: Black
2026-09-15,SVJ,coupe,2021,1201190,,USD,"Ashburn, Virginia, USA",dealer,2021 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2021-lamborghini-aventador-lp770-4-svj-zhwum6zd4ml-pEaBrPp/,Classic.com,,,,Classic.com asterisk asking; 16k mi displayed; mileage blank (rounded Nk mi); seller:Exclusive Automotive Group
2026-09-15,SVJ,coupe,2021,1202185,16798,USD,"Ashburn, VA",dealer,2021 Lamborghini Aventador,https://www.cargurus.com/details/453251385,CarGurus,ZHWUM6ZD4MLA10608,Satin Rosso Mars,Nero Cosmus with Rosso Alala,Stock # CA10608; trim: LP 770-4 SVJ Coupe AWD; exterior color: Satin Rosso Mars; interior color: Nero Cosmus with Rosso Alala
2026-09-15,SVJ,coupe,2020,1202196,12859,USD,"Pompano Beach, FL",dealer,2020 Lamborghini Aventador,https://www.cargurus.com/details/458436954,CarGurus,ZHWUN6ZD8LLA09103,,,Stock # 913668; trim: LP 770-4 SVJ Coupe AWD
2026-09-15,SVJ,coupe,2020,1203076,7981,USD,"Charlotte, NC",dealer,2020 Lamborghini Aventador,https://www.cargurus.com/details/451429377,CarGurus,ZHWUM6ZD2LLA09133,Gray,Black,Stock # LLA09133; trim: LP 770-4 SVJ Coupe AWD; exterior color: Gray; interior color: Black
2026-09-15,SVJ,coupe,2020,1340899,,USD,"Scottsdale, Arizona, USA",dealer,2020 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2020-lamborghini-aventador-lp770-4-svj-zhwum6zd6ll-pgJgkwW/,Classic.com,,,,Classic.com asterisk asking; 1k mi displayed; mileage blank (rounded Nk mi); seller:Luxury Auto Collection
