snapshot_or_event_date,status,make,model_family,body,model_year,asking_price_usd,sold_price_usd,mileage_miles,location,listing_title,listing_url,source,vin_or_stock,notes
2026-08-25,sold,Lamborghini,Gallardo,spider,2007,,115000,,"Amity Township, Pennsylvania, USA",2007 Lamborghini Gallardo Spyder,https://www.classic.com/veh/2007-lamborghini-gallardo-spyder-zhwgu22t87la05021-nl2z5Qp/,Classic.com,ZHWGU22T87LA05021,Gallardo Spyder; 15k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-08-25,last_ask,Lamborghini,Revuelto,coupe,2024,699996,,,"Charlotte, North Carolina, USA",2024 Lamborghini Revuelto,https://www.classic.com/veh/2024-lamborghini-revuelto-zhwuc1zm1rla01121-4Z26V04/,Classic.com,ZHWUC1ZM1RLA01121,Revuelto; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-25,last_ask,Lamborghini,Revuelto,coupe,2024,699900,,786,"Addison, Texas, USA",2024 Lamborghini Revuelto,https://www.classic.com/veh/2024-lamborghini-revuelto-zhwuc1zm6rla01390-pgaOvVn/,Classic.com,ZHWUC1ZM6RLA01390,Revuelto; exact miles displayed: 786 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-25,last_ask,Ferrari,SF90,spider,2025,599999,,569,"New York, New York, USA",2025 Ferrari SF90 Spider,https://www.classic.com/veh/2025-ferrari-sf90-spider-zff96nma9s0316880-n366Vb4/,Classic.com,ZFF96NMA9S0316880,SF90 Spider; exact miles displayed: 569 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-25,last_ask,Ferrari,SF90,spider,2023,559000,,904,"Beverly Hills, California, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma1p0288340-pER5wP4/,Classic.com,ZFF96NMA1P0288340,SF90 Spider; exact miles displayed: 904 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Ferrari,296,spider,2025,405000,,264,"San Diego, California, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01smaxs0314416-WbwmRXp/,Classic.com,ZFF01SMAXS0314416,296 GTS; exact miles displayed: 264 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Ferrari,296,spider,2025,389000,,,"Fort Lauderdale, Florida, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma7s0319234-4oGyr14/,Classic.com,ZFF01SMA7S0319234,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Ferrari,488,coupe,2018,289950,,,"Los Angeles, California, USA",2018 Ferrari 488 GTB,https://www.classic.com/veh/2018-ferrari-488-gtb-zff79ala4j0229704-nBrd0Kn/,Classic.com,ZFF79ALA4J0229704,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,McLaren,765LT,spider,2022,899999,,,"Costa Mesa, California, USA",2022 McLaren 765LT Spider,https://www.classic.com/veh/2022-mclaren-765lt-spider-sbm14scaxnw765317-p0Kye3W/,Classic.com,SBM14SCAXNW765317,1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,sold,Ford,GT,coupe,2005,,715000,,"Carrollton, Texas, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s35y400970-nBwmq7W/,Classic.com,1FAFP90S35Y400970,Ford GT Gen1; 8k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-08-24,last_ask,Lamborghini,Gallardo,spider,2011,114999,,,"Norcross, Georgia, USA",2011 Lamborghini Gallardo LP 560-4 Spyder,https://www.classic.com/veh/2011-lamborghini-gallardo-lp-560-4-spyder-zhwgu6au-n3GybMn/,Classic.com,,Gallardo Spyder; 36k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Lamborghini,Huracan_STO,coupe,2022,441480,,,"Highlands Ranch, Colorado, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx3nla18218-pzOBa14/,Classic.com,ZHWUA6ZX3NLA18218,Huracán STO; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,off_market,Lamborghini,Huracan_STO,coupe,2021,,,,"Dawsonville, Georgia, USA",2021 Lamborghini Huracan STO,https://www.classic.com/veh/2021-lamborghini-huracan-zhwua6zx8mla17242-p0GQPxW/,Classic.com,ZHWUA6ZX8MLA17242,"Huracán STO; 14k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $411,000 (not entered as sold/ask)"
2026-08-24,sold,Ferrari,SF90,spider,2023,,514000,,"Houston, Texas, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma5p0290706-pP3ZqrW/,Classic.com,ZFF96NMA5P0290706,SF90 Spider; 2k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-08-24,last_ask,Ferrari,SF90,spider,2024,597305,,98,"Scottsdale, Arizona, USA",2024 Ferrari SF90 Spider,https://www.classic.com/veh/2024-ferrari-sf90-spider-zff96nma0r0305406-WvvEG5W/,Classic.com,ZFF96NMA0R0305406,SF90 Spider; exact miles displayed: 98 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Ferrari,SF90,coupe,2021,464947,,634,"Edmond, Oklahoma, USA",2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla5m0266745-4yBMOLn/,Classic.com,ZFF95NLA5M0266745,SF90 Stradale; exact miles displayed: 634 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-24,last_ask,Ferrari,SF90,coupe,2023,489999,,,"Costa Mesa, California, USA",2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla2p0296693-pJqL8VW/,Classic.com,ZFF95NLA2P0296693,SF90 Stradale; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,458,spider,2015,678908,,,"Village of Spring Valley, New York, USA",2015 Ferrari 458 Spider,https://www.classic.com/veh/2015-ferrari-458-spider-zff68nha0f0206510-n3rBdD4/,Classic.com,ZFF68NHA0F0206510,458 Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,458,coupe,2013,379970,,,"Village of Spring Valley, New York, USA",2013 Ferrari 458 Italia,https://www.classic.com/veh/2013-ferrari-458-italia-zff67nfa2d0190720-47Baojp/,Classic.com,ZFF67NFA2D0190720,458 Italia/coupe; 25k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,off_market,Ferrari,488,spider,2018,,,986,"Phoenix, Arizona, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama1j0232833-4VewBlp/,Classic.com,ZFF80AMA1J0232833,"exact miles displayed: 986 mi; auction Not Sold; highest bid $425,034 (not entered as sold/ask)"
2026-08-23,last_ask,Ferrari,488,spider,2018,399063,,,"Village of Spring Valley, New York, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama8j0234563-n2PAx6p/,Classic.com,ZFF80AMA8J0234563,15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,488,spider,2019,422725,,,"Village of Spring Valley, New York, USA",2019 Ferrari 488 Spider,https://www.classic.com/veh/2019-ferrari-488-spider-zff80ama2k0242126-n30NGDW/,Classic.com,ZFF80AMA2K0242126,14k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,F8,spider,2022,700000,,,"San Diego, California, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma2n0278426-WvmLMvn/,Classic.com,ZFF93LMA2N0278426,F8 Spider; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,F8,coupe,2021,469995,,,"Trenton, New Jersey, USA",2021 Ferrari F8 Tributo,https://www.classic.com/veh/2021-ferrari-f8-tributo-zff92llaxm0266835-4rmAdYp/,Classic.com,ZFF92LLAXM0266835,F8 Tributo/coupe; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,F8,spider,2021,539995,,,"Trenton, New Jersey, USA",2021 Ferrari F8 Spider,https://www.classic.com/veh/2021-ferrari-f8-spider-zff93lma8m0268207-4rmevMp/,Classic.com,ZFF93LMA8M0268207,F8 Spider; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ford,GT,coupe,2005,599900,,,"Austin, Texas, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s65y400896-pzOeME4/,Classic.com,1FAFP90S65Y400896,Ford GT Gen1; 9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Lamborghini,Gallardo,coupe,2004,95000,,,"Salem, Oregon, USA",2004 Lamborghini Gallardo,https://www.classic.com/veh/2004-lamborghini-gallardo-zhwgu11s04la01771-4o75Ba4/,Classic.com,ZHWGU11S04LA01771,Gallardo; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Lamborghini,Huracan_STO,coupe,2024,480000,,,"San Diego, California, USA",2024 Lamborghini Huracan STO,https://www.classic.com/veh/2024-lamborghini-huracan-sto-zhwua6zx2rla28731-n1G1Rbp/,Classic.com,ZHWUA6ZX2RLA28731,Huracán STO; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,SF90,coupe,2021,429900,,,"Tampa, Florida, USA",2021 Ferrari SF90 Stradale Assetto Fiorano,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla1m0267200-nXgevk4/,Classic.com,ZFF95NLA1M0267200,Assetto Fiorano; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-23,last_ask,Ferrari,SF90,spider,2023,575224,,339,"Honolulu, Hawaii, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma2p0296205-n1ogegp/,Classic.com,ZFF96NMA2P0296205,SF90 Spider; exact miles displayed: 339 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Ferrari,296,spider,2024,399990,,,"Newport Beach, California, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01smaxr0311574-4VmdKDp/,Classic.com,ZFF01SMAXR0311574,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Ferrari,296,coupe,2024,320000,,,"Indian Trail, North Carolina, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla7r0300615-WRL9RA4/,Classic.com,ZFF99SLA7R0300615,296 GTB; 17k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Ferrari,296,spider,2025,434890,,897,"Saint Louis County, Missouri, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma0s0319933-n1obGrp/,Classic.com,ZFF01SMA0S0319933,296 GTS; exact miles displayed: 897 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Ferrari,296,coupe,2024,314999,,,"New York, New York, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla3r0310459-4amKqd4/,Classic.com,ZFF99SLA3R0310459,296 GTB; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,off_market,Ferrari,458,coupe,2015,,,,"Calabasas, California, USA",2015 Ferrari 458 Italia,https://www.classic.com/veh/2015-ferrari-458-italia-base-zff67nfa2f0206479-4DxlXo4/,Classic.com,ZFF67NFA2F0206479,458 Italia/coupe; 4k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-08-22,last_ask,Ferrari,488,spider,2017,439995,,,"City of Glen Cove, New York, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80amaxh0226250-nOl6bwW/,Classic.com,ZFF80AMAXH0226250,12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,McLaren,675LT,spider,2016,359999,,,"Costa Mesa, California, USA",2016 McLaren 675LT Spider,https://www.classic.com/veh/2016-mclaren-675lt-spider-sbm11saa6gw675659-WkBwEOn/,Classic.com,SBM11SAA6GW675659,6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Lamborghini,Aventador_SV,coupe,2016,699000,,,"Houston, Texas, USA",2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zd0gla-nBkREEW/,Classic.com,,Aventador LP750-4 SV; 14k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,last_ask,Lamborghini,Gallardo,coupe,2014,189725,,,"Carrollton, Texas, USA",2014 Lamborghini Gallardo LP550-2,https://www.classic.com/veh/2014-lamborghini-gallardo-lp550-2-zhwgu6bz4ela1398-n1GQzGp/,Classic.com,,Gallardo; 7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-22,off_market,Lamborghini,Revuelto,coupe,2026,,,44,"West Palm Beach, Florida, USA",2026 Lamborghini Revuelto,https://www.classic.com/veh/2026-lamborghini-revuelto-zhwuc1zmxtla04767-WRGDKop/,Classic.com,ZHWUC1ZMXTLA04767,Revuelto; exact miles displayed: 44 mi; price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-08-21,last_ask,Ferrari,296,coupe,2024,359999,,,"Costa Mesa, California, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla3r0310719-peLqLwW/,Classic.com,ZFF99SLA3R0310719,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,off_market,Ferrari,296,coupe,2024,,,,"Fort Lauderdale, Florida, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla2r0311120-nmdkPj4/,Classic.com,ZFF99SLA2R0311120,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-08-21,off_market,Ferrari,296,coupe,2025,,,,"Fort Lauderdale, Florida, USA",2025 Ferrari 296 GTB,https://www.classic.com/veh/2025-ferrari-296-gtb-zff99sla6s0314169-pGZjr6W/,Classic.com,ZFF99SLA6S0314169,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-08-21,off_market,Ferrari,296,coupe,2022,,,,"Portland, Oregon, USA",2022 Ferrari 296 GTB,https://www.classic.com/veh/2022-ferrari-296-gtb-zff99sla3n0280454-nQAeMon/,Classic.com,ZFF99SLA3N0280454,296 GTB; 8k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-08-21,off_market,Ferrari,458,coupe,2012,,,,"Santa Ana, California, USA",2012 Ferrari 458 Italia,https://www.classic.com/veh/2012-ferrari-458-italia-zff67nfa0c0188835-45GMG5W/,Classic.com,ZFF67NFA0C0188835,"458 Italia/coupe; 9k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $350,000 (not entered as sold/ask)"
2026-08-21,last_ask,Ferrari,488,spider,2016,463000,,,"Scottsdale, Arizona, USA",2016 Ferrari 488 Spider,https://www.classic.com/veh/2016-ferrari-488-spider-zff80ama0g0219208-4ZR35J4/,Classic.com,ZFF80AMA0G0219208,5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,sold,Ferrari,488,spider,2016,,383000,,"Will County, Illinois, USA",2016 Ferrari 488 Spider,https://www.classic.com/veh/2016-ferrari-488-spider-zff80amaxg0218471-nwkAKln/,Classic.com,ZFF80AMAXG0218471,4k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-08-21,last_ask,Ferrari,488,coupe,2019,379999,,,"Costa Mesa, California, USA",2019 Ferrari 488 GTB - Carbon Steering Wheel Front PPF,https://www.classic.com/veh/2019-ferrari-488-gtb-carbon-steering-wheel-front-p-45GzOdW/,Classic.com,,8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,last_ask,McLaren,Artura,spider,2025,251348,,,"Fort Lauderdale, Florida, USA",2025 McLaren Artura Spider,https://www.classic.com/veh/2025-mclaren-artura-spider-sbm16bea0sw003150-nlO8QM4/,Classic.com,SBM16BEA0SW003150,Artura Spider; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,off_market,McLaren,Artura,coupe,2023,,,,"Fort Lauderdale, Florida, USA",2023 McLaren Artura Coupe,https://www.classic.com/veh/2023-mclaren-artura-coupe-sbm16aea7pw001364-WNVxxPW/,Classic.com,SBM16AEA7PW001364,Artura; 7k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-08-21,last_ask,McLaren,Artura,coupe,2024,179950,,,"Brentwood, Tennessee, USA",2024 McLaren Artura,https://www.classic.com/veh/2024-mclaren-artura-techlux-sbm16aea1rw002481-pdYPjO4/,Classic.com,SBM16AEA1RW002481,Artura; 10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,sold,Ferrari,F8,coupe,2020,,455000,917,"Compton, California, USA",2020 Ferrari F8 Tributo,https://www.classic.com/veh/2020-ferrari-f8-tributo-zff92lla5l0255384-WvmODyn/,Classic.com,ZFF92LLA5L0255384,F8 Tributo/coupe; exact miles displayed: 917 mi; auction sold
2026-08-21,last_ask,Ford,GT,coupe,2005,679999,,,"Costa Mesa, California, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s55y400453-4aAZ5M4/,Classic.com,1FAFP90S55Y400453,Ford GT Gen1; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,last_ask,Ford,GT,coupe,2006,675912,,,"West Chicago, Illinois, USA",2006 Ford GT,https://www.classic.com/veh/2006-ford-gt-1fafp90s96y400750-4yBMoXn/,Classic.com,1FAFP90S96Y400750,Ford GT Gen1; 31k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,last_ask,Ford,GT,coupe,2006,699999,,,"Costa Mesa, California, USA",2006 Ford GT,https://www.classic.com/veh/2006-ford-gt-1fafp90s46y400042-nXwyeB4/,Classic.com,1FAFP90S46Y400042,Ford GT Gen1; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-21,sold,Lamborghini,Gallardo,spider,2008,,140000,,"Amity Township, Pennsylvania, USA",2008 Lamborghini Gallardo Spyder,https://www.classic.com/veh/2008-lamborghini-gallardo-spyder-zhwgu22t88la06378-4DwajAp/,Classic.com,ZHWGU22T88LA06378,Gallardo Spyder; 7k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-08-21,last_ask,Lamborghini,Gallardo,coupe,2009,169995,,,"Tampa, Florida, USA",2009 Lamborghini Gallardo LP560-4,https://www.classic.com/veh/2009-lamborghini-gallardo-lp560-4-zhwgu54t79la0833-WqOoxq4/,Classic.com,,Gallardo; 15k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
